Model,Training Step,Seed,ICL
EleutherAI/pythia-14m,step16,7,-0.3347358703613281
EleutherAI/pythia-14m,step16,7,-0.9519500732421875
EleutherAI/pythia-14m,step16,7,-0.2835063934326172
EleutherAI/pythia-14m,step16,7,-0.6936569213867188
EleutherAI/pythia-14m,step16,7,-0.12005233764648438
EleutherAI/pythia-14m,step16,9,1.6138839721679688
EleutherAI/pythia-14m,step16,9,1.9012823104858398
EleutherAI/pythia-14m,step16,9,-0.17673873901367188
EleutherAI/pythia-14m,step16,9,-0.045757293701171875
EleutherAI/pythia-14m,step16,9,-0.7099933624267578
EleutherAI/pythia-14m,step16,9,-0.19504165649414062
EleutherAI/pythia-14m,step16,9,0.6208314895629883
EleutherAI/pythia-14m,step16,9,1.543686866760254
EleutherAI/pythia-14m,step16,9,-0.3257484436035156
EleutherAI/pythia-14m,step16,9,-0.5449991226196289
EleutherAI/pythia-14m,step16,9,-1.6829719543457031
EleutherAI/pythia-14m,step16,9,1.1761512756347656
EleutherAI/pythia-14m,step16,9,0.5101375579833984
EleutherAI/pythia-14m,step16,9,-0.5254001617431641
EleutherAI/pythia-14m,step16,9,0.48664093017578125
EleutherAI/pythia-14m,step16,9,-1.081080436706543
EleutherAI/pythia-14m,step16,9,-0.013777732849121094
EleutherAI/pythia-14m,step16,9,2.7633867263793945
EleutherAI/pythia-14m,step16,9,0.11133861541748047
EleutherAI/pythia-14m,step16,9,0.4899778366088867
EleutherAI/pythia-14m,step16,9,-0.9156866073608398
EleutherAI/pythia-14m,step16,9,0.2578725814819336
EleutherAI/pythia-14m,step16,9,0.18492698669433594
EleutherAI/pythia-14m,step16,9,0.16695785522460938
EleutherAI/pythia-14m,step16,9,1.4847040176391602
EleutherAI/pythia-14m,step16,9,0.3973236083984375
EleutherAI/pythia-14m,step16,9,-0.8695154190063477
EleutherAI/pythia-14m,step16,9,-0.5845966339111328
EleutherAI/pythia-14m,step16,9,0.1076955795288086
EleutherAI/pythia-14m,step16,9,2.639005661010742
EleutherAI/pythia-14m,step16,9,-1.1428661346435547
EleutherAI/pythia-14m,step16,9,-0.9340152740478516
EleutherAI/pythia-14m,step16,9,0.6828346252441406
EleutherAI/pythia-14m,step16,9,0.42559146881103516
EleutherAI/pythia-14m,step16,9,-0.28844738006591797
EleutherAI/pythia-14m,step16,9,0.7143459320068359
EleutherAI/pythia-14m,step16,9,-1.4282035827636719
EleutherAI/pythia-14m,step16,9,-0.6105194091796875
EleutherAI/pythia-14m,step16,9,-2.233480453491211
EleutherAI/pythia-14m,step16,9,1.2693443298339844
EleutherAI/pythia-14m,step32,1,1.4781856536865234
EleutherAI/pythia-14m,step32,1,-1.3474359512329102
EleutherAI/pythia-14m,step32,1,0.8156280517578125
EleutherAI/pythia-14m,step32,1,0.9216365814208984
EleutherAI/pythia-14m,step32,1,-1.5106439590454102
EleutherAI/pythia-14m,step32,1,1.578268051147461
EleutherAI/pythia-14m,step32,1,-1.482344627380371
EleutherAI/pythia-14m,step32,1,-0.5636062622070312
EleutherAI/pythia-14m,step32,1,0.5247564315795898
EleutherAI/pythia-14m,step32,1,-0.8250026702880859
EleutherAI/pythia-14m,step32,1,-0.3201169967651367
EleutherAI/pythia-14m,step32,1,0.6538944244384766
EleutherAI/pythia-14m,step32,1,-0.11759376525878906
EleutherAI/pythia-14m,step32,1,0.3640727996826172
EleutherAI/pythia-14m,step32,1,2.7548046112060547
EleutherAI/pythia-14m,step32,1,0.9507932662963867
EleutherAI/pythia-14m,step32,1,-0.9649629592895508
EleutherAI/pythia-14m,step32,1,-0.683506965637207
EleutherAI/pythia-14m,step32,1,-1.4354877471923828
EleutherAI/pythia-14m,step32,1,2.052492141723633
EleutherAI/pythia-14m,step32,1,-0.1704425811767578
EleutherAI/pythia-14m,step32,1,0.2908315658569336
EleutherAI/pythia-14m,step32,1,1.0045967102050781
EleutherAI/pythia-14m,step32,1,-0.09490394592285156
EleutherAI/pythia-14m,step32,1,-0.4862852096557617
EleutherAI/pythia-14m,step32,1,0.03263664245605469
EleutherAI/pythia-14m,step32,1,0.7677211761474609
EleutherAI/pythia-14m,step32,1,-1.6586685180664062
EleutherAI/pythia-14m,step32,1,-0.19472980499267578
EleutherAI/pythia-14m,step32,1,-0.2711315155029297
EleutherAI/pythia-14m,step32,1,1.4536552429199219
EleutherAI/pythia-14m,step32,1,-0.8226833343505859
EleutherAI/pythia-14m,step32,1,-1.6043891906738281
EleutherAI/pythia-14m,step32,1,1.1367478370666504
EleutherAI/pythia-14m,step32,1,0.29616355895996094
EleutherAI/pythia-14m,step32,1,0.38422203063964844
EleutherAI/pythia-14m,step32,1,-0.7966814041137695
EleutherAI/pythia-14m,step32,1,0.4396333694458008
EleutherAI/pythia-14m,step32,1,-1.5581798553466797
EleutherAI/pythia-14m,step32,1,-1.4058246612548828
EleutherAI/pythia-14m,step32,3,0.3194847106933594
EleutherAI/pythia-14m,step32,3,-0.9887666702270508
EleutherAI/pythia-14m,step32,3,1.2409687042236328
EleutherAI/pythia-14m,step32,3,0.3002338409423828
EleutherAI/pythia-14m,step32,3,-1.2440814971923828
EleutherAI/pythia-14m,step32,3,0.28604984283447266
EleutherAI/pythia-14m,step32,3,1.2607345581054688
EleutherAI/pythia-14m,step32,3,0.6837062835693359
EleutherAI/pythia-14m,step32,3,-0.6575860977172852
EleutherAI/pythia-14m,step32,3,-0.40769004821777344
EleutherAI/pythia-14m,step32,3,-0.008790016174316406
EleutherAI/pythia-14m,step32,3,-0.49924564361572266
EleutherAI/pythia-14m,step32,3,0.7444906234741211
EleutherAI/pythia-14m,step32,3,0.8855075836181641
EleutherAI/pythia-14m,step32,3,2.7338685989379883
EleutherAI/pythia-14m,step32,3,-1.2526273727416992
EleutherAI/pythia-14m,step32,3,0.8033170700073242
EleutherAI/pythia-14m,step32,3,1.1687021255493164
EleutherAI/pythia-14m,step32,3,0.6494169235229492
EleutherAI/pythia-14m,step32,3,1.7288131713867188
EleutherAI/pythia-14m,step32,3,0.187896728515625
EleutherAI/pythia-14m,step32,3,0.6192989349365234
EleutherAI/pythia-14m,step32,3,0.685699462890625
EleutherAI/pythia-14m,step32,3,-0.022034645080566406
EleutherAI/pythia-14m,step32,3,1.3426456451416016
EleutherAI/pythia-14m,step32,3,-0.8908510208129883
EleutherAI/pythia-14m,step32,3,0.20055294036865234
EleutherAI/pythia-14m,step32,3,0.8949851989746094
EleutherAI/pythia-14m,step32,3,-0.9344692230224609
EleutherAI/pythia-14m,step32,3,-0.6378135681152344
EleutherAI/pythia-14m,step32,3,2.0350446701049805
EleutherAI/pythia-14m,step32,3,0.6789884567260742
EleutherAI/pythia-14m,step32,3,-1.2629871368408203
EleutherAI/pythia-14m,step32,3,1.487213134765625
EleutherAI/pythia-14m,step32,3,-0.3139991760253906
EleutherAI/pythia-14m,step32,3,1.088547706604004
EleutherAI/pythia-14m,step32,3,0.4176025390625
EleutherAI/pythia-14m,step32,3,0.3565225601196289
EleutherAI/pythia-14m,step32,3,-1.158158302307129
EleutherAI/pythia-14m,step32,3,-0.798985481262207
EleutherAI/pythia-14m,step32,5,0.33342552185058594
EleutherAI/pythia-14m,step32,5,-0.95477294921875
EleutherAI/pythia-14m,step32,5,0.07626819610595703
EleutherAI/pythia-14m,step32,5,0.11137962341308594
EleutherAI/pythia-14m,step32,5,-0.38736820220947266
EleutherAI/pythia-14m,step32,5,-0.5836009979248047
EleutherAI/pythia-14m,step32,5,0.6612215042114258
EleutherAI/pythia-14m,step32,5,0.4600105285644531
EleutherAI/pythia-14m,step32,5,-0.7812519073486328
EleutherAI/pythia-14m,step32,5,3.078799247741699
EleutherAI/pythia-14m,step32,5,-0.5624570846557617
EleutherAI/pythia-14m,step32,5,-1.2202033996582031
EleutherAI/pythia-14m,step32,5,0.3404378890991211
EleutherAI/pythia-14m,step32,5,0.4256267547607422
EleutherAI/pythia-14m,step32,5,1.8108234405517578
EleutherAI/pythia-14m,step32,5,0.9316787719726562
EleutherAI/pythia-14m,step32,5,-0.6289348602294922
EleutherAI/pythia-14m,step32,5,-2.561565399169922
EleutherAI/pythia-14m,step32,5,0.09632301330566406
EleutherAI/pythia-14m,step32,5,2.4758529663085938
EleutherAI/pythia-14m,step32,5,0.0665273666381836
EleutherAI/pythia-14m,step32,5,-0.5324020385742188
EleutherAI/pythia-14m,step32,5,0.2586812973022461
EleutherAI/pythia-14m,step32,5,-0.2549467086791992
EleutherAI/pythia-14m,step32,5,0.681391716003418
EleutherAI/pythia-14m,step32,5,0.33724403381347656
EleutherAI/pythia-14m,step32,5,-0.9049053192138672
EleutherAI/pythia-14m,step32,5,-1.826150894165039
EleutherAI/pythia-14m,step32,5,0.6351757049560547
EleutherAI/pythia-14m,step32,5,1.7141666412353516
EleutherAI/pythia-14m,step32,5,1.7162322998046875
EleutherAI/pythia-14m,step32,5,0.5945777893066406
EleutherAI/pythia-14m,step32,5,-2.0246152877807617
EleutherAI/pythia-14m,step32,5,1.2427349090576172
EleutherAI/pythia-14m,step32,5,-2.360818862915039
EleutherAI/pythia-14m,step32,5,-0.20741844177246094
EleutherAI/pythia-14m,step32,5,-0.39705848693847656
EleutherAI/pythia-14m,step32,5,0.30492210388183594
EleutherAI/pythia-14m,step32,5,0.06775856018066406
EleutherAI/pythia-14m,step32,5,0.2660713195800781
EleutherAI/pythia-14m,step32,7,1.1237983703613281
EleutherAI/pythia-14m,step32,7,0.00737762451171875
EleutherAI/pythia-14m,step32,7,-1.2932090759277344
EleutherAI/pythia-14m,step32,7,-0.130523681640625
EleutherAI/pythia-14m,step32,7,-0.15762805938720703
EleutherAI/pythia-14m,step32,7,-0.8520879745483398
EleutherAI/pythia-14m,step32,7,-1.7281866073608398
EleutherAI/pythia-14m,step32,7,0.0257415771484375
EleutherAI/pythia-14m,step32,7,0.2805004119873047
EleutherAI/pythia-14m,step32,7,1.297250747680664
EleutherAI/pythia-14m,step32,7,-1.302337646484375
EleutherAI/pythia-14m,step32,7,-1.0726470947265625
EleutherAI/pythia-14m,step32,7,2.026071548461914
EleutherAI/pythia-14m,step32,7,-0.1296367645263672
EleutherAI/pythia-14m,step32,7,1.1803979873657227
EleutherAI/pythia-14m,step32,7,0.14706134796142578
EleutherAI/pythia-14m,step32,7,0.07844161987304688
EleutherAI/pythia-14m,step32,7,0.12839984893798828
EleutherAI/pythia-14m,step32,7,0.017045974731445312
EleutherAI/pythia-14m,step32,7,2.2275495529174805
EleutherAI/pythia-14m,step32,7,-0.5434112548828125
EleutherAI/pythia-14m,step32,7,-0.42157554626464844
EleutherAI/pythia-14m,step32,7,1.3357086181640625
EleutherAI/pythia-14m,step32,7,0.03299903869628906
EleutherAI/pythia-14m,step32,7,0.20652103424072266
EleutherAI/pythia-14m,step32,7,0.8437490463256836
EleutherAI/pythia-14m,step32,7,0.0017442703247070312
EleutherAI/pythia-14m,step32,7,-0.43868255615234375
EleutherAI/pythia-14m,step32,7,0.0873403549194336
EleutherAI/pythia-14m,step32,7,-1.0944604873657227
EleutherAI/pythia-14m,step32,7,0.10762691497802734
EleutherAI/pythia-14m,step32,7,0.09395980834960938
EleutherAI/pythia-14m,step32,7,-1.2139387130737305
EleutherAI/pythia-14m,step32,7,1.324075698852539
EleutherAI/pythia-14m,step32,7,0.1753253936767578
EleutherAI/pythia-14m,step32,7,0.25388431549072266
EleutherAI/pythia-14m,step32,7,-1.2655982971191406
EleutherAI/pythia-14m,step32,7,-0.4389333724975586
EleutherAI/pythia-14m,step32,7,-1.078634262084961
EleutherAI/pythia-14m,step32,7,0.09387397766113281
EleutherAI/pythia-14m,step32,9,1.3841371536254883
EleutherAI/pythia-14m,step32,9,1.3374004364013672
EleutherAI/pythia-14m,step32,9,-0.6615924835205078
EleutherAI/pythia-14m,step32,9,0.16608333587646484
EleutherAI/pythia-14m,step32,9,-2.0246458053588867
EleutherAI/pythia-14m,step32,9,-0.6913070678710938
EleutherAI/pythia-14m,step32,9,0.08557605743408203
EleutherAI/pythia-14m,step32,9,0.9359455108642578
EleutherAI/pythia-14m,step32,9,0.3044109344482422
EleutherAI/pythia-14m,step32,9,-0.9885873794555664
EleutherAI/pythia-14m,step32,9,-1.7151927947998047
EleutherAI/pythia-14m,step32,9,1.5810527801513672
EleutherAI/pythia-14m,step32,9,1.0617094039916992
EleutherAI/pythia-14m,step32,9,-0.8419075012207031
EleutherAI/pythia-14m,step32,9,1.080458641052246
EleutherAI/pythia-14m,step32,9,-0.957676887512207
EleutherAI/pythia-14m,step32,9,0.4454507827758789
EleutherAI/pythia-14m,step32,9,2.0351028442382812
EleutherAI/pythia-14m,step32,9,-0.21412372589111328
EleutherAI/pythia-14m,step32,9,1.2823553085327148
EleutherAI/pythia-14m,step32,9,-0.9179754257202148
EleutherAI/pythia-14m,step32,9,-0.38152408599853516
EleutherAI/pythia-14m,step32,9,0.17316150665283203
EleutherAI/pythia-14m,step32,9,0.03496360778808594
EleutherAI/pythia-14m,step32,9,1.5538444519042969
EleutherAI/pythia-14m,step32,9,0.1761932373046875
EleutherAI/pythia-14m,step32,9,-0.9039020538330078
EleutherAI/pythia-14m,step32,9,-1.0505657196044922
EleutherAI/pythia-14m,step32,9,0.13039779663085938
EleutherAI/pythia-14m,step32,9,1.901392936706543
EleutherAI/pythia-14m,step32,9,-1.087203025817871
EleutherAI/pythia-14m,step32,9,-0.7891197204589844
EleutherAI/pythia-14m,step32,9,0.04166698455810547
EleutherAI/pythia-14m,step32,9,0.46534013748168945
EleutherAI/pythia-14m,step32,9,-0.20874404907226562
EleutherAI/pythia-14m,step32,9,0.7355060577392578
EleutherAI/pythia-14m,step32,9,-1.0411319732666016
EleutherAI/pythia-14m,step32,9,-0.7683506011962891
EleutherAI/pythia-14m,step32,9,-3.47445011138916
EleutherAI/pythia-14m,step32,9,1.4236135482788086
EleutherAI/pythia-14m,step64,1,0.5296649932861328
EleutherAI/pythia-14m,step64,1,-0.7791738510131836
EleutherAI/pythia-14m,step64,1,1.147841453552246
EleutherAI/pythia-14m,step64,1,0.6974248886108398
EleutherAI/pythia-14m,step64,1,-3.6023736000061035
EleutherAI/pythia-14m,step64,1,1.342421531677246
EleutherAI/pythia-14m,step64,1,-1.213150978088379
EleutherAI/pythia-14m,step64,1,-0.7029457092285156
EleutherAI/pythia-14m,step64,1,-0.27934837341308594
EleutherAI/pythia-14m,step64,1,0.1513357162475586
EleutherAI/pythia-14m,step64,1,0.9400520324707031
EleutherAI/pythia-14m,step64,1,0.11343669891357422
EleutherAI/pythia-14m,step64,1,1.0610342025756836
EleutherAI/pythia-14m,step64,1,0.46820831298828125
EleutherAI/pythia-14m,step64,1,4.271709442138672
EleutherAI/pythia-14m,step64,1,0.8209505081176758
EleutherAI/pythia-14m,step64,1,0.7682399749755859
EleutherAI/pythia-14m,step64,1,-1.536412239074707
EleutherAI/pythia-14m,step64,1,-0.6350088119506836
EleutherAI/pythia-14m,step64,1,3.2209901809692383
EleutherAI/pythia-14m,step64,1,0.8641576766967773
EleutherAI/pythia-14m,step64,1,-0.40415000915527344
EleutherAI/pythia-14m,step64,1,-0.24297332763671875
EleutherAI/pythia-14m,step64,1,-0.03107309341430664
EleutherAI/pythia-14m,step64,1,0.11856460571289062
EleutherAI/pythia-14m,step64,1,0.04189300537109375
EleutherAI/pythia-14m,step64,1,0.43724918365478516
EleutherAI/pythia-14m,step64,1,-1.5514469146728516
EleutherAI/pythia-14m,step64,1,-0.01807117462158203
EleutherAI/pythia-14m,step64,1,-0.828460693359375
EleutherAI/pythia-14m,step64,1,1.1221494674682617
EleutherAI/pythia-14m,step64,1,-1.0628690719604492
EleutherAI/pythia-14m,step64,1,-2.8358068466186523
EleutherAI/pythia-14m,step64,1,0.4101905822753906
EleutherAI/pythia-14m,step64,1,0.09645843505859375
EleutherAI/pythia-14m,step64,1,1.0945148468017578
EleutherAI/pythia-14m,step64,1,-0.07780933380126953
EleutherAI/pythia-14m,step64,1,0.9709300994873047
EleutherAI/pythia-14m,step64,1,-2.8442306518554688
EleutherAI/pythia-14m,step64,1,-1.7392520904541016
EleutherAI/pythia-14m,step64,3,-0.4770050048828125
EleutherAI/pythia-14m,step64,3,-1.175837516784668
EleutherAI/pythia-14m,step64,3,1.0387554168701172
EleutherAI/pythia-14m,step64,3,0.9289865493774414
EleutherAI/pythia-14m,step64,3,-3.4847869873046875
EleutherAI/pythia-14m,step64,3,0.15222740173339844
EleutherAI/pythia-14m,step64,3,1.0040178298950195
EleutherAI/pythia-14m,step64,3,-0.7706537246704102
EleutherAI/pythia-14m,step64,3,0.4467926025390625
EleutherAI/pythia-14m,step64,3,0.3144950866699219
EleutherAI/pythia-14m,step64,3,0.8770780563354492
EleutherAI/pythia-14m,step64,3,-0.3276996612548828
EleutherAI/pythia-14m,step64,3,1.3446273803710938
EleutherAI/pythia-14m,step64,3,0.6829833984375
EleutherAI/pythia-14m,step64,3,3.4884462356567383
EleutherAI/pythia-14m,step64,3,-1.9226903915405273
EleutherAI/pythia-14m,step64,3,-0.39446353912353516
EleutherAI/pythia-14m,step64,3,-0.5333433151245117
EleutherAI/pythia-14m,step64,3,0.04129314422607422
EleutherAI/pythia-14m,step64,3,1.9440946578979492
EleutherAI/pythia-14m,step64,3,0.24071311950683594
EleutherAI/pythia-14m,step64,3,0.9172134399414062
EleutherAI/pythia-14m,step64,3,-0.3333616256713867
EleutherAI/pythia-14m,step64,3,-0.05315208435058594
EleutherAI/pythia-14m,step64,3,0.8940629959106445
EleutherAI/pythia-14m,step64,3,-0.8090610504150391
EleutherAI/pythia-14m,step64,3,0.15349769592285156
EleutherAI/pythia-14m,step64,3,0.8836631774902344
EleutherAI/pythia-14m,step64,3,-0.6068077087402344
EleutherAI/pythia-14m,step64,3,-0.9742450714111328
EleutherAI/pythia-14m,step64,3,1.7514467239379883
EleutherAI/pythia-14m,step64,3,0.7859067916870117
EleutherAI/pythia-14m,step64,3,-1.5319910049438477
EleutherAI/pythia-14m,step64,3,1.0946736335754395
EleutherAI/pythia-14m,step64,3,-0.6147842407226562
EleutherAI/pythia-14m,step64,3,1.7999706268310547
EleutherAI/pythia-14m,step64,3,-0.19081687927246094
EleutherAI/pythia-14m,step64,3,0.6184530258178711
EleutherAI/pythia-14m,step64,3,-2.176150321960449
EleutherAI/pythia-14m,step64,3,-0.7483816146850586
EleutherAI/pythia-14m,step64,5,0.11157035827636719
EleutherAI/pythia-14m,step64,5,-0.07391929626464844
EleutherAI/pythia-14m,step64,5,-0.6367807388305664
EleutherAI/pythia-14m,step64,5,0.11017990112304688
EleutherAI/pythia-14m,step64,5,-1.1407766342163086
EleutherAI/pythia-14m,step64,5,-0.30548572540283203
EleutherAI/pythia-14m,step64,5,-0.30556678771972656
EleutherAI/pythia-14m,step64,5,-0.27459239959716797
EleutherAI/pythia-14m,step64,5,0.2404489517211914
EleutherAI/pythia-14m,step64,5,1.561244010925293
EleutherAI/pythia-14m,step64,5,-0.5712070465087891
EleutherAI/pythia-14m,step64,5,-0.5912818908691406
EleutherAI/pythia-14m,step64,5,0.7531518936157227
EleutherAI/pythia-14m,step64,5,0.7312822341918945
EleutherAI/pythia-14m,step64,5,2.2763214111328125
EleutherAI/pythia-14m,step64,5,1.0822257995605469
EleutherAI/pythia-14m,step64,5,-1.518233299255371
EleutherAI/pythia-14m,step64,5,-3.332918167114258
EleutherAI/pythia-14m,step64,5,0.6730899810791016
EleutherAI/pythia-14m,step64,5,3.9522013664245605
EleutherAI/pythia-14m,step64,5,-0.5726633071899414
EleutherAI/pythia-14m,step64,5,-1.1161060333251953
EleutherAI/pythia-14m,step64,5,0.1495208740234375
EleutherAI/pythia-14m,step64,5,-0.11798858642578125
EleutherAI/pythia-14m,step64,5,0.5849637985229492
EleutherAI/pythia-14m,step64,5,1.341099739074707
EleutherAI/pythia-14m,step64,5,0.42033863067626953
EleutherAI/pythia-14m,step64,5,-2.402193069458008
EleutherAI/pythia-14m,step64,5,0.7068891525268555
EleutherAI/pythia-14m,step64,5,1.959794044494629
EleutherAI/pythia-14m,step64,5,1.555100440979004
EleutherAI/pythia-14m,step64,5,0.2279195785522461
EleutherAI/pythia-14m,step64,5,-3.981323719024658
EleutherAI/pythia-14m,step64,5,0.608253002166748
EleutherAI/pythia-14m,step64,5,-1.5695772171020508
EleutherAI/pythia-14m,step64,5,1.5183391571044922
EleutherAI/pythia-14m,step64,5,-0.30150604248046875
EleutherAI/pythia-14m,step64,5,-0.031352996826171875
EleutherAI/pythia-14m,step64,5,-2.2523059844970703
EleutherAI/pythia-14m,step64,5,1.1338157653808594
EleutherAI/pythia-14m,step64,7,1.5107460021972656
EleutherAI/pythia-14m,step64,7,-0.08012580871582031
EleutherAI/pythia-14m,step64,7,-0.9985752105712891
EleutherAI/pythia-14m,step64,7,-0.3268013000488281
EleutherAI/pythia-14m,step64,7,-1.7954063415527344
EleutherAI/pythia-14m,step64,7,-1.0116386413574219
EleutherAI/pythia-14m,step64,7,-1.7462444305419922
EleutherAI/pythia-14m,step64,7,-0.23499107360839844
EleutherAI/pythia-14m,step64,7,0.1895742416381836
EleutherAI/pythia-14m,step64,7,1.1527099609375
EleutherAI/pythia-14m,step64,7,-1.3053655624389648
EleutherAI/pythia-14m,step64,7,-0.6008243560791016
EleutherAI/pythia-14m,step64,7,3.4172115325927734
EleutherAI/pythia-14m,step64,7,-0.20772171020507812
EleutherAI/pythia-14m,step64,7,2.258810043334961
EleutherAI/pythia-14m,step64,7,0.08074569702148438
EleutherAI/pythia-14m,step64,7,-0.2335195541381836
EleutherAI/pythia-14m,step64,7,-1.1432113647460938
EleutherAI/pythia-14m,step64,7,0.4426126480102539
EleutherAI/pythia-14m,step64,7,3.0846714973449707
EleutherAI/pythia-14m,step64,7,-0.6060781478881836
EleutherAI/pythia-14m,step64,7,-0.15723133087158203
EleutherAI/pythia-14m,step64,7,0.8938932418823242
EleutherAI/pythia-14m,step64,7,0.016292572021484375
EleutherAI/pythia-14m,step64,7,0.20618247985839844
EleutherAI/pythia-14m,step64,7,0.5085582733154297
EleutherAI/pythia-14m,step64,7,-1.0295171737670898
EleutherAI/pythia-14m,step64,7,-0.5510215759277344
EleutherAI/pythia-14m,step64,7,0.7497472763061523
EleutherAI/pythia-14m,step64,7,-0.6696310043334961
EleutherAI/pythia-14m,step64,7,0.0014553070068359375
EleutherAI/pythia-14m,step64,7,0.5015954971313477
EleutherAI/pythia-14m,step64,7,-1.0814189910888672
EleutherAI/pythia-14m,step64,7,0.6519784927368164
EleutherAI/pythia-14m,step64,7,0.2665367126464844
EleutherAI/pythia-14m,step64,7,0.5469493865966797
EleutherAI/pythia-14m,step64,7,-0.6595602035522461
EleutherAI/pythia-14m,step64,7,-0.36411285400390625
EleutherAI/pythia-14m,step64,7,-2.124812126159668
EleutherAI/pythia-14m,step64,7,-0.9229307174682617
EleutherAI/pythia-14m,step64,9,1.2167673110961914
EleutherAI/pythia-14m,step64,9,0.29883480072021484
EleutherAI/pythia-14m,step64,9,-1.4466171264648438
EleutherAI/pythia-14m,step64,9,0.36188507080078125
EleutherAI/pythia-14m,step64,9,-3.1454219818115234
EleutherAI/pythia-14m,step64,9,-0.3995990753173828
EleutherAI/pythia-14m,step64,9,-1.260589599609375
EleutherAI/pythia-14m,step64,9,-0.2539529800415039
EleutherAI/pythia-14m,step64,9,0.2608146667480469
EleutherAI/pythia-14m,step64,9,-0.5786209106445312
EleutherAI/pythia-14m,step64,9,-0.6250209808349609
EleutherAI/pythia-14m,step64,9,1.3029956817626953
EleutherAI/pythia-14m,step64,9,0.8362531661987305
EleutherAI/pythia-14m,step64,9,-0.42131996154785156
EleutherAI/pythia-14m,step64,9,1.9189825057983398
EleutherAI/pythia-14m,step64,9,-0.9744873046875
EleutherAI/pythia-14m,step64,9,1.5810394287109375
EleutherAI/pythia-14m,step64,9,0.13538074493408203
EleutherAI/pythia-14m,step64,9,0.12237167358398438
EleutherAI/pythia-14m,step64,9,2.0874290466308594
EleutherAI/pythia-14m,step64,9,-0.857147216796875
EleutherAI/pythia-14m,step64,9,-0.6925668716430664
EleutherAI/pythia-14m,step64,9,-0.06648445129394531
EleutherAI/pythia-14m,step64,9,0.038308143615722656
EleutherAI/pythia-14m,step64,9,1.3396501541137695
EleutherAI/pythia-14m,step64,9,-0.37892818450927734
EleutherAI/pythia-14m,step64,9,-0.9544572830200195
EleutherAI/pythia-14m,step64,9,-1.5313911437988281
EleutherAI/pythia-14m,step64,9,0.03202056884765625
EleutherAI/pythia-14m,step64,9,0.4869527816772461
EleutherAI/pythia-14m,step64,9,-0.3308076858520508
EleutherAI/pythia-14m,step64,9,-0.44718074798583984
EleutherAI/pythia-14m,step64,9,-1.675755500793457
EleutherAI/pythia-14m,step64,9,0.5917038917541504
EleutherAI/pythia-14m,step64,9,-0.07074546813964844
EleutherAI/pythia-14m,step64,9,0.9400444030761719
EleutherAI/pythia-14m,step64,9,-0.14672279357910156
EleutherAI/pythia-14m,step64,9,-0.2627849578857422
EleutherAI/pythia-14m,step64,9,-4.667178153991699
EleutherAI/pythia-14m,step64,9,1.3105106353759766
EleutherAI/pythia-14m,step128,1,0.3779106140136719
EleutherAI/pythia-14m,step128,1,-1.6434383392333984
EleutherAI/pythia-14m,step128,1,0.055263519287109375
EleutherAI/pythia-14m,step128,1,0.060489654541015625
EleutherAI/pythia-14m,step128,1,-4.370786666870117
EleutherAI/pythia-14m,step128,1,-0.3935680389404297
EleutherAI/pythia-14m,step128,1,-1.3908748626708984
EleutherAI/pythia-14m,step128,1,-1.8669366836547852
EleutherAI/pythia-14m,step128,1,0.11875724792480469
EleutherAI/pythia-14m,step128,1,1.8989133834838867
EleutherAI/pythia-14m,step128,1,0.7827692031860352
EleutherAI/pythia-14m,step128,1,0.621211051940918
EleutherAI/pythia-14m,step128,1,2.019041061401367
EleutherAI/pythia-14m,step128,1,0.34224605560302734
EleutherAI/pythia-14m,step128,1,4.721104621887207
EleutherAI/pythia-14m,step128,1,0.26024532318115234
EleutherAI/pythia-14m,step128,1,0.5161409378051758
EleutherAI/pythia-14m,step128,1,-3.029191017150879
EleutherAI/pythia-14m,step128,1,-0.6676845550537109
EleutherAI/pythia-14m,step128,1,2.7714576721191406
EleutherAI/pythia-14m,step128,1,0.37066650390625
EleutherAI/pythia-14m,step128,1,1.32177734375
EleutherAI/pythia-14m,step128,1,-0.7726993560791016
EleutherAI/pythia-14m,step128,1,-0.0997920036315918
EleutherAI/pythia-14m,step128,1,1.328958511352539
EleutherAI/pythia-14m,step128,1,0.09903240203857422
EleutherAI/pythia-14m,step128,1,0.1637592315673828
EleutherAI/pythia-14m,step128,1,-1.985051155090332
EleutherAI/pythia-14m,step128,1,-0.3292980194091797
EleutherAI/pythia-14m,step128,1,-1.4148120880126953
EleutherAI/pythia-14m,step128,1,1.2511987686157227
EleutherAI/pythia-14m,step128,1,-0.6209211349487305
EleutherAI/pythia-14m,step128,1,-2.8518218994140625
EleutherAI/pythia-14m,step128,1,0.25377655029296875
EleutherAI/pythia-14m,step128,1,-0.6015806198120117
EleutherAI/pythia-14m,step128,1,1.2945146560668945
EleutherAI/pythia-14m,step128,1,0.20332717895507812
EleutherAI/pythia-14m,step128,1,2.1344776153564453
EleutherAI/pythia-14m,step128,1,-2.26955509185791
EleutherAI/pythia-14m,step128,1,-1.3779373168945312
EleutherAI/pythia-14m,step128,3,-0.7968845367431641
EleutherAI/pythia-14m,step128,3,-1.2560701370239258
EleutherAI/pythia-14m,step128,3,0.9542102813720703
EleutherAI/pythia-14m,step128,3,0.6736984252929688
EleutherAI/pythia-14m,step128,3,-4.218664646148682
EleutherAI/pythia-14m,step128,3,-0.15326690673828125
EleutherAI/pythia-14m,step128,3,0.38861560821533203
EleutherAI/pythia-14m,step128,3,-1.464569091796875
